Date,Open,Close,High,Low
2014-11-04,139.6,136.39,141.24,135.83
2014-11-03,141.07,139.68,141.82,139.08
2014-10-31,139.69,141.1,141.57,138.46
2014-10-30,138.32,137.39,139.42,133.4
2014-10-29,142.17,137.85,142.59,137.09
2014-10-28,140.64,142.22,142.85,140.64
2014-10-27,144.58,140.0,146.38,138.58
2014-10-24,141.85,143.3,143.57,141.42
2014-10-23,140.37,142.31,143.0,138.95
2014-10-22,140.0,140.76,140.76,138.54
2014-10-21,135.03,139.71,140.15,134.38
2014-10-20,135.47,135.26,136.72,133.5
2014-10-17,130.32,135.47,135.96,129.61
2014-10-16,133.52,130.02,134.68,125.68
2014-10-15,139.42,132.83,139.95,132.48
2014-10-14,139.41,139.6,140.22,136.56
2014-10-13,138.59,139.89,141.69,138.08
2014-10-10,139.95,139.36,141.82,138.32
2014-10-09,143.12,140.54,144.19,139.49
2014-10-08,142.88,142.05,144.35,141.4
2014-10-07,146.31,143.55,146.42,143.2
2014-10-06,146.28,146.65,148.16,146.28
2014-10-03,144.84,145.78,146.21,143.96
2014-10-02,149.32,143.33,149.36,143.33
2014-10-01,148.91,149.39,150.79,148.49
2014-09-30,147.64,149.21,149.69,147.61
2014-09-29,150.05,147.06,150.06,145.99
2014-09-26,148.62,150.06,150.43,147.87
2014-09-25,149.94,148.64,151.48,147.92
2014-09-24,148.68,149.97,149.97,147.08
2014-09-23,150.98,148.68,150.98,148.42
2014-09-22,152.27,151.16,152.69,150.78
2014-09-19,154.65,153.16,155.57,153.14
2014-09-18,152.25,153.57,154.47,152.25
2014-09-17,150.78,152.03,152.6,150.56
2014-09-16,150.98,150.2,150.98,148.86
2014-09-15,152.2,151.04,152.31,150.64
2014-09-12,152.54,152.39,152.95,151.77
2014-09-11,152.83,152.36,153.31,151.23
2014-09-10,152.05,152.57,152.79,150.42
2014-09-09,153.82,152.09,154.53,151.83
2014-09-08,154.55,154.34,155.47,153.19
2014-09-05,153.83,154.6,155.23,153.51
2014-09-04,148.42,153.88,154.99,148.08
2014-09-03,146.33,148.92,149.47,146.33
2014-09-02,145.85,146.06,147.49,145.76
2014-09-01,146.31,145.6,146.65,143.94
2014-08-29,145.92,146.0,147.4,144.68
2014-08-28,148.4,145.82,148.72,145.4
2014-08-27,147.51,148.59,149.37,147.48
2014-08-26,145.0,147.53,147.59,144.73
2014-08-25,143.07,145.0,145.08,142.86
2014-08-22,142.0,141.74,143.43,140.74
2014-08-21,139.15,141.94,142.11,138.39
2014-08-20,139.41,139.25,139.85,138.41
2014-08-19,139.01,139.51,140.03,138.9
2014-08-18,138.56,138.89,139.6,137.77
2014-08-15,138.15,137.17,139.7,137.0
2014-08-14,138.53,138.03,139.46,136.89
2014-08-13,137.29,138.83,139.29,137.29
2014-08-12,136.61,137.02,138.72,135.92
2014-08-11,136.69,136.78,138.37,135.57
2014-08-08,135.05,136.08,137.69,133.34
2014-08-07,137.67,135.67,139.22,135.2
2014-08-06,140.01,137.74,140.78,136.1
2014-08-05,143.59,140.48,144.25,139.93
2014-08-04,142.5,142.82,144.6,142.14
2014-08-01,143.74,142.14,144.65,140.66
2014-07-31,147.48,143.78,147.53,143.21
2014-07-30,147.18,147.27,149.08,146.88
2014-07-29,146.74,147.21,148.5,145.51
2014-07-28,147.36,146.5,148.46,145.12
2014-07-25,147.46,147.21,149.72,146.75
2014-07-24,143.49,147.57,148.05,142.65
2014-07-23,142.5,143.59,144.53,141.86
2014-07-22,140.96,142.61,142.94,140.72
2014-07-21,142.26,140.61,142.41,139.93
2014-07-18,141.56,142.35,142.42,140.29
2014-07-17,144.18,141.94,144.18,141.68
2014-07-16,141.44,144.59,144.89,140.88
2014-07-15,142.87,140.9,142.87,139.51
2014-07-14,141.46,142.95,143.55,140.47
2014-07-11,141.42,141.2,143.68,140.3
2014-07-10,143.96,140.89,143.96,138.17
2014-07-09,142.79,144.05,144.27,142.48
2014-07-08,147.15,142.69,147.17,142.47
2014-07-07,148.83,146.92,149.49,146.84
2014-07-04,151.66,148.99,151.66,148.6
2014-07-03,150.32,152.09,152.24,149.7
2014-07-02,150.04,150.23,150.72,149.08
2014-07-01,147.41,150.15,150.29,147.19
2014-06-30,148.01,146.52,148.41,145.4
2014-06-27,148.42,147.8,149.76,147.37
2014-06-26,149.67,148.26,150.33,147.11
2014-06-25,150.85,149.4,151.44,148.53
2014-06-24,153.71,151.32,153.99,151.24
2014-06-23,154.53,153.2,154.75,152.45
2014-06-20,156.73,154.56,157.11,154.26
2014-06-19,157.57,156.94,158.58,156.82
2014-06-18,156.65,156.19,157.14,155.69
2014-06-17,156.02,156.59,157.38,155.76
2014-06-16,157.04,155.8,157.75,155.24
2014-06-13,157.34,157.36,157.61,154.85
2014-06-12,157.86,157.34,158.96,156.81
2014-06-11,160.43,157.98,160.43,157.52
2014-06-10,160.52,160.72,161.3,159.49
2014-06-09,159.95,160.76,161.51,158.86
2014-06-06,155.66,159.53,160.17,155.66
2014-06-05,153.5,155.45,158.39,152.94
2014-06-04,152.37,153.39,153.4,151.42
2014-06-03,153.73,152.81,153.97,152.19
2014-06-02,153.26,153.83,154.17,153.01
2014-05-30,152.02,153.43,153.43,151.23
2014-05-29,154.31,153.42,154.52,152.78
2014-05-28,152.53,154.3,154.3,152.35
2014-05-27,152.19,152.74,153.57,151.96
2014-05-26,149.96,152.37,152.37,149.96
2014-05-23,148.19,149.43,149.5,147.38
2014-05-22,148.47,147.98,149.18,146.91
2014-05-21,146.26,148.22,148.57,144.81
2014-05-20,145.02,146.86,147.32,144.71
2014-05-19,147.28,145.66,147.74,143.8
2014-05-16,145.7,147.5,147.77,143.89
2014-05-15,150.96,145.69,151.98,145.46
2014-05-14,152.05,151.12,152.24,150.67
2014-05-13,152.54,152.18,153.24,151.17
2014-05-12,152.08,152.3,153.53,151.05
2014-05-09,154.2,151.54,154.82,150.66
2014-05-08,150.73,154.3,154.34,150.48
2014-05-07,151.0,150.39,151.65,149.79
2014-05-06,153.06,151.33,153.53,150.67
2014-05-05,153.21,152.77,153.22,150.66
2014-05-02,153.8,153.43,154.47,153.15
2014-04-30,154.89,154.01,155.01,152.62
2014-04-29,152.86,155.76,156.36,152.86
2014-04-28,152.71,152.38,153.88,151.54
2014-04-25,155.01,152.23,155.01,151.46
2014-04-24,155.58,155.46,157.08,153.17
2014-04-23,156.18,154.63,156.46,154.44
2014-04-22,153.86,156.19,156.36,152.81
2014-04-17,152.68,153.55,153.97,151.81
2014-04-16,150.28,152.61,152.61,150.13
2014-04-15,152.0,148.61,152.13,148.58
2014-04-14,152.34,151.91,152.34,148.32
2014-04-11,153.82,152.79,154.63,150.61
2014-04-10,157.57,154.64,158.41,154.51
2014-04-09,158.23,157.23,159.32,156.98
2014-04-08,160.73,158.12,160.91,156.29
2014-04-07,162.21,160.29,162.21,160.21
2014-04-04,161.39,162.81,163.34,160.95
2014-04-03,158.62,161.33,162.32,158.05
2014-04-02,159.58,158.4,160.47,158.17
2014-04-01,155.83,159.24,159.86,155.79
2014-03-31,154.31,155.26,156.3,153.94
2014-03-28,151.42,153.73,153.79,151.42
2014-03-27,151.11,151.42,151.68,150.18
2014-03-26,150.17,151.45,152.36,149.72
2014-03-25,149.01,149.66,150.62,148.42
2014-03-24,151.55,148.56,152.28,148.22
2014-03-21,152.47,151.68,153.72,151.68
2014-03-20,151.38,152.44,152.44,150.38
2014-03-19,152.4,152.04,152.97,151.65
2014-03-18,150.0,152.15,153.45,149.04
2014-03-17,147.43,149.93,150.17,147.33
2014-03-14,148.92,147.1,149.81,145.29
2014-03-13,152.43,149.96,153.47,149.96
2014-03-12,153.09,152.21,153.85,150.96
2014-03-11,154.14,153.58,155.26,153.13
2014-03-10,152.64,153.81,155.59,152.38
2014-03-07,156.08,152.91,156.36,152.83
2014-03-06,155.7,156.08,157.31,155.6
2014-03-05,152.97,155.05,155.46,152.62
2014-03-04,150.22,152.99,153.06,149.77
2014-03-03,152.79,148.32,152.79,148.15
2014-02-28,154.33,154.25,154.39,151.81
2014-02-27,153.94,154.04,154.31,151.91
2014-02-26,154.95,153.91,155.24,153.26
2014-02-25,154.32,154.85,154.85,153.51
2014-02-24,152.15,154.53,154.53,151.44
2014-02-21,152.76,152.24,153.14,151.31
2014-02-20,150.72,152.32,152.32,149.95
2014-02-19,153.02,152.5,153.39,151.08
2014-02-18,153.69,152.99,153.98,151.58
2014-02-17,152.87,153.39,153.62,152.18
2014-02-14,152.51,152.83,153.68,151.57
2014-02-13,151.9,152.41,152.41,149.78
2014-02-12,152.36,152.89,154.12,151.77
2014-02-11,149.44,151.59,151.59,149.44
2014-02-10,150.65,148.94,150.75,148.18
2014-02-07,149.14,150.1,150.69,148.06
2014-02-06,145.75,148.83,149.2,145.73
2014-02-05,143.57,145.26,145.91,143.05
2014-02-04,140.97,143.63,144.28,140.65
2014-02-03,145.74,141.59,146.33,141.45
2014-01-31,146.96,145.85,146.99,142.87
2014-01-30,146.25,146.88,147.6,143.72
2014-01-29,148.11,146.28,149.89,143.14
2014-01-28,144.7,146.57,147.45,144.7
2014-01-27,145.32,144.05,146.45,143.31
2014-01-24,149.61,145.35,150.27,145.09
2014-01-23,150.31,149.86,152.24,149.33
2014-01-22,151.6,150.43,152.82,149.29
2014-01-21,151.76,151.41,153.32,151.11
2014-01-20,152.91,151.31,152.91,150.66
2014-01-17,153.58,153.03,154.52,152.37
2014-01-16,156.72,153.66,156.97,153.62
2014-01-15,152.98,156.58,156.58,152.87
2014-01-14,152.15,152.67,152.75,150.19
2014-01-13,150.77,152.87,153.16,150.77
2014-01-10,149.86,149.69,151.0,148.88
2014-01-09,150.37,149.49,152.07,148.71
2014-01-08,148.08,150.26,151.21,148.08
2014-01-07,141.94,147.56,147.9,141.94
2014-01-06,139.81,141.77,142.4,139.67
2014-01-03,139.58,139.88,140.41,138.64
2014-01-02,141.69,139.31,142.24,139.11
2013-12-30,141.57,141.3,141.96,140.98
2013-12-27,140.37,141.44,141.44,140.29
2013-12-23,138.69,139.77,139.77,138.45
2013-12-20,137.47,138.45,138.64,136.89
2013-12-19,135.45,137.3,138.25,135.45
2013-12-18,133.52,134.79,135.0,132.92
2013-12-17,134.64,132.78,134.72,132.78
2013-12-16,131.86,134.95,135.52,131.84
2013-12-13,132.0,131.86,133.28,131.55
2013-12-12,133.1,131.92,133.15,131.13
2013-12-11,134.61,133.39,135.39,133.26
2013-12-10,135.05,134.61,136.49,134.12
2013-12-09,134.27,135.24,135.34,133.58
2013-12-06,132.9,133.96,134.31,131.15
2013-12-05,134.99,132.49,136.28,132.15
2013-12-04,136.43,135.29,136.9,133.93
2013-12-03,139.17,136.33,139.42,136.33
2013-12-02,140.46,139.3,141.04,138.95
2013-11-29,140.75,140.18,141.56,140.18
2013-11-28,138.83,140.39,140.73,138.83
2013-11-27,137.41,138.84,139.23,137.27
2013-11-26,136.92,137.23,137.71,136.43
2013-11-25,136.85,137.07,137.57,136.53
2013-11-22,135.59,136.52,136.83,135.15
2013-11-21,133.47,135.38,135.69,133.05
2013-11-20,135.08,134.41,135.8,133.78
2013-11-19,136.8,135.22,137.06,135.22
2013-11-18,135.65,137.6,138.27,134.86
2013-11-15,136.12,135.63,136.45,135.04
2013-11-14,136.39,135.96,137.46,133.88
2013-11-13,136.75,135.41,137.18,134.14
2013-11-12,137.92,137.07,139.24,136.94
2013-11-11,137.16,137.95,138.2,136.19
2013-11-08,136.73,136.88,137.83,134.9
2013-11-07,137.68,137.63,142.71,137.02
2013-11-06,137.11,137.65,138.16,137.02
2013-11-05,139.13,136.5,139.21,135.49
2013-11-04,139.21,138.76,139.85,138.12
2013-11-01,139.53,138.71,140.56,138.35
2013-10-31,137.59,139.52,139.67,137.32
2013-10-30,138.16,137.2,139.88,136.56
2013-10-29,134.91,138.05,138.05,133.32
2013-10-28,138.11,135.33,138.47,134.32
2013-10-25,138.94,137.88,138.94,137.18
2013-10-24,138.53,140.0,140.0,138.11
2013-10-23,141.24,137.84,141.24,137.5
2013-10-22,141.47,141.77,142.7,141.02
2013-10-21,142.09,141.71,142.19,140.53
2013-10-18,142.04,142.3,142.5,141.0
2013-10-17,141.21,141.64,141.64,139.8
2013-10-16,139.97,141.58,141.92,139.05
2013-10-15,138.62,140.18,140.2,138.5
2013-10-14,136.84,138.21,138.29,136.59
2013-10-11,138.05,137.58,138.59,136.87
2013-10-10,133.96,137.57,138.14,133.96
2013-10-09,131.36,133.35,134.16,131.34
2013-10-08,132.87,131.59,133.55,131.56
2013-10-07,132.2,132.93,133.01,131.38
2013-10-04,129.71,132.63,132.89,129.53
2013-10-03,130.93,129.68,131.3,129.33
2013-10-02,129.04,130.68,131.26,128.71
2013-10-01,125.96,129.32,129.32,125.96
2013-09-30,126.38,125.84,126.38,123.8
2013-09-27,128.27,127.49,128.52,126.99
2013-09-26,129.3,128.21,129.32,126.63
2013-09-25,128.67,129.13,129.46,128.18
2013-09-24,128.46,129.15,129.38,127.42
2013-09-23,129.21,128.38,129.68,127.78
2013-09-20,129.35,129.05,129.77,128.29
2013-09-19,129.08,129.63,130.52,128.72
2013-09-18,126.26,127.81,127.98,126.25
2013-09-17,126.28,126.27,126.54,124.87
2013-09-16,125.97,126.43,126.95,125.97
2013-09-13,125.37,125.22,125.38,123.76
2013-09-12,126.11,125.91,127.34,125.57
2013-09-11,124.38,126.06,126.06,124.23
2013-09-10,122.99,124.41,124.69,122.76
2013-09-09,121.03,121.79,122.23,120.64
2013-09-06,119.38,121.07,121.54,118.7
2013-09-05,119.25,119.58,120.16,118.59
2013-09-04,118.93,118.82,119.35,116.8
2013-09-03,,118.78,,
2013-09-02,117.51,119.23,120.06,117.51
2013-08-30,118.09,116.37,118.51,116.37
2013-08-29,117.84,118.1,118.56,116.88
2013-08-28,115.94,117.26,117.56,114.7
2013-08-27,120.46,116.3,121.16,116.15
2013-08-26,122.59,121.16,122.69,120.65
2013-08-23,121.95,122.85,123.39,121.03
2013-08-22,118.84,121.89,122.58,118.84
2013-08-21,119.57,118.76,120.65,118.34
2013-08-20,121.26,119.38,121.26,117.82
2013-08-19,125.04,121.76,125.16,121.53
2013-08-16,122.46,125.35,125.46,122.1
2013-08-15,123.29,122.72,124.14,121.46
2013-08-14,122.7,123.44,123.44,121.56
2013-08-13,122.22,122.64,122.74,121.72
2013-08-12,121.84,122.17,122.33,120.99
2013-08-09,120.67,121.73,122.34,120.48
2013-08-08,117.62,120.51,120.51,117.62
2013-08-07,115.43,117.36,117.49,115.08
2013-08-06,116.75,115.8,117.37,114.93
2013-08-05,117.02,116.6,117.4,116.25
2013-08-02,117.28,116.88,117.48,115.6
2013-08-01,114.41,116.98,117.31,114.41
2013-07-31,113.59,113.65,113.85,112.24
2013-07-30,114.04,113.54,114.08,112.4
2013-07-29,114.32,113.71,114.52,113.31
2013-07-26,113.93,114.35,115.25,113.77
2013-07-25,112.6,113.65,113.84,111.45
2013-07-24,109.78,112.56,112.7,109.78
2013-07-23,109.04,109.55,110.85,109.04
2013-07-22,107.86,108.7,109.57,107.79
2013-07-19,106.86,107.61,108.35,106.73
2013-07-18,104.09,107.25,107.7,103.74
2013-07-17,103.72,104.22,104.77,102.38
2013-07-16,104.73,103.4,105.05,103.22
2013-07-15,104.29,104.61,104.97,103.7
2013-07-12,105.57,104.11,106.09,103.42
2013-07-11,105.59,105.13,106.56,104.69
2013-07-10,105.23,104.79,105.5,103.42
2013-07-09,106.02,105.36,106.91,104.38
2013-07-08,103.58,105.44,106.22,103.51
2013-07-05,105.34,103.18,106.3,103.18
2013-07-04,101.3,105.1,105.58,100.65
2013-07-03,101.72,100.57,101.72,97.73
2013-07-02,103.18,102.36,103.41,101.95
2013-07-01,102.54,102.9,103.93,100.25
2013-06-28,103.8,101.39,104.73,100.89
2013-06-27,104.43,103.42,104.93,102.5
2013-06-26,101.62,104.25,104.88,100.81
2013-06-25,101.57,101.26,102.64,100.54
2013-06-24,102.02,100.51,102.77,99.3
2013-06-21,104.5,102.24,105.63,102.13
2013-06-20,107.42,104.48,107.42,104.09
2013-06-19,110.36,108.99,110.65,108.83
2013-06-18,109.21,110.36,111.04,109.04
2013-06-17,109.2,109.6,110.35,107.94
2013-06-14,109.27,109.03,110.13,108.69
2013-06-13,107.52,108.67,109.11,105.43
2013-06-12,109.58,108.22,110.7,107.84
2013-06-11,111.71,109.84,111.71,108.18
2013-06-10,113.62,112.01,114.57,111.32
2013-06-07,112.22,113.61,114.22,111.28
2013-06-06,115.03,112.09,115.62,112.0
2013-06-05,116.04,115.01,117.48,114.91
2013-06-04,115.93,116.49,117.26,115.93
2013-06-03,115.89,115.3,117.23,114.82
2013-05-31,117.19,116.54,117.57,115.7
2013-05-30,116.48,117.1,118.11,116.84
2013-05-29,117.08,116.57,117.57,116.45
2013-05-28,115.41,117.68,118.69,115.41
2013-05-27,113.52,114.88,114.92,113.52
2013-05-24,115.1,113.15,115.58,112.7
2013-05-23,116.43,114.76,116.43,113.63
2013-05-22,116.95,117.9,118.25,115.81
2013-05-21,118.08,116.89,118.64,115.52
2013-05-20,118.81,118.77,119.79,117.45
2013-05-17,117.06,118.68,118.99,116.81
2013-05-16,116.56,117.19,117.78,115.82
2013-05-15,114.1,116.85,116.99,113.76
2013-05-14,114.32,114.38,114.58,112.66
2013-05-13,115.43,113.92,115.78,112.89
2013-05-10,116.02,115.45,117.07,114.86
2013-05-09,116.64,116.0,117.04,115.7
2013-05-08,116.75,116.68,117.18,116.06
2013-05-07,114.91,116.7,117.2,114.83
2013-05-06,114.31,114.13,114.33,113.69
2013-05-03,112.95,114.53,114.59,112.36
2013-05-02,111.66,112.39,114.7,110.08
2013-04-30,112.26,111.9,114.15,111.9
2013-04-29,109.77,111.99,112.21,109.77
2013-04-26,109.95,109.58,110.02,108.65
2013-04-25,110.24,110.59,110.7,109.0
2013-04-24,110.17,110.74,111.57,108.51
2013-04-23,104.91,110.08,110.25,104.91
2013-04-22,104.2,104.84,106.01,104.2
2013-04-19,102.3,103.65,104.41,102.3
2013-04-18,102.38,101.84,104.11,100.54
2013-04-17,104.84,102.12,105.05,101.4
2013-04-16,103.52,104.34,105.9,103.13
2013-04-15,105.09,104.29,105.95,103.08
2013-04-12,108.38,105.02,108.38,104.56
2013-04-11,107.7,108.56,109.16,106.68
2013-04-10,102.74,107.82,108.52,102.74
2013-04-09,101.12,102.42,102.68,101.12
2013-04-08,101.38,100.55,102.23,100.42
2013-04-05,101.52,101.11,102.72,99.84
2013-04-04,102.23,101.42,104.78,100.93
2013-04-03,104.34,101.91,104.34,101.56
2013-04-02,102.53,104.63,104.67,101.14
2013-03-28,101.95,102.46,103.86,100.55
2013-03-27,103.54,101.95,103.93,100.01
2013-03-26,104.86,103.35,105.85,102.78
2013-03-25,109.98,104.74,111.65,103.95
2013-03-22,110.02,108.86,110.49,108.44
2013-03-21,110.69,110.2,111.42,109.1
2013-03-20,109.36,110.6,111.04,108.95
2013-03-19,112.45,108.08,112.45,107.2
2013-03-18,114.19,112.56,114.19,110.74
2013-03-15,116.38,115.51,116.65,114.93
2013-03-14,114.93,115.99,116.54,114.82
2013-03-13,115.4,114.09,115.66,113.62
2013-03-12,116.27,115.65,117.11,115.16
2013-03-11,117.07,116.5,117.13,115.38
2013-03-08,114.1,117.41,117.57,114.1
2013-03-07,114.18,113.8,115.06,113.72
2013-03-06,115.05,114.0,116.08,114.0
2013-03-05,113.1,114.96,115.15,113.1
2013-03-04,112.26,112.1,112.67,110.67
2013-03-01,114.31,112.53,114.31,110.57
2013-02-28,114.29,114.58,115.41,113.34
2013-02-27,112.09,114.05,114.07,111.0
2013-02-26,116.82,111.65,116.82,111.31
2013-02-25,117.37,117.81,121.96,116.33
2013-02-22,115.11,116.8,117.09,115.11
2013-02-21,118.35,114.72,118.35,114.6
2013-02-20,120.09,118.75,120.97,118.5
2013-02-19,118.06,120.24,120.39,118.04
2013-02-18,118.39,118.47,118.74,117.32
2013-02-15,120.02,118.65,120.57,118.65
2013-02-14,121.11,120.13,121.99,119.18
2013-02-13,121.11,121.03,121.7,120.4
2013-02-12,118.64,121.37,121.56,117.97
2013-02-11,119.42,118.76,120.18,118.14
2013-02-08,116.28,119.53,119.68,116.28
2013-02-07,117.56,116.04,119.18,115.97
2013-02-06,119.34,117.43,120.04,115.96
2013-02-05,116.98,119.32,120.28,116.64
2013-02-04,123.53,117.18,123.53,117.18
2013-02-01,123.55,123.34,124.62,122.06
2013-01-31,124.75,124.07,125.01,122.21
2013-01-30,127.29,124.82,128.12,124.37
2013-01-29,127.65,127.15,128.11,125.81
2013-01-28,126.93,127.75,128.2,126.79
2013-01-25,125.52,126.64,127.13,125.12
2013-01-24,123.29,125.54,125.7,122.41
2013-01-23,125.12,123.35,125.45,123.32
2013-01-22,125.92,125.2,126.25,124.04
2013-01-21,125.55,126.07,126.07,125.13
2013-01-18,125.15,125.37,125.96,125.01
2013-01-17,123.56,124.9,125.2,123.25
2013-01-16,124.04,123.58,124.04,121.75
2013-01-15,125.52,124.41,125.52,123.42
2013-01-14,126.07,125.76,127.27,124.77
2013-01-11,125.11,125.44,125.77,123.21
2013-01-10,123.91,124.89,126.19,122.81
2013-01-09,121.21,123.81,123.93,121.21
2013-01-08,119.59,120.91,122.1,118.8
2013-01-07,118.71,119.62,121.36,118.71
2013-01-04,117.01,117.8,118.03,116.59
2013-01-03,117.0,117.13,117.35,116.18
2013-01-02,113.28,117.14,117.14,113.28
2012-12-28,113.78,111.77,114.01,111.43
2012-12-27,113.14,113.7,114.39,112.73
2012-12-21,114.1,113.53,114.23,112.36
2012-12-20,114.41,114.53,114.79,113.8
2012-12-19,113.41,114.56,115.24,113.41
2012-12-18,111.48,113.01,113.06,111.48
2012-12-17,111.08,111.16,111.42,109.97
2012-12-14,110.98,111.17,111.29,110.11
2012-12-13,111.05,111.03,111.73,110.11
2012-12-12,109.96,110.87,111.07,109.92
2012-12-11,109.03,109.93,110.16,108.13
2012-12-10,110.26,108.95,110.26,107.03
2012-12-07,111.99,111.26,112.34,110.58
2012-12-06,111.72,111.87,113.26,110.59
2012-12-05,112.12,111.55,113.31,110.69
2012-12-04,110.1,111.49,112.02,109.95
2012-12-03,110.26,110.14,112.14,109.93
2012-11-30,110.29,110.18,110.95,110.03
2012-11-29,108.33,110.37,110.37,108.3
2012-11-28,107.72,107.3,107.72,105.64
2012-11-27,107.75,107.96,109.04,107.29
2012-11-26,108.0,107.2,108.28,106.96
2012-11-23,107.57,108.38,108.38,106.36
2012-11-22,106.29,107.41,107.49,106.2
2012-11-21,104.89,106.07,106.45,104.33
2012-11-20,105.0,105.36,105.5,103.9
2012-11-19,102.33,105.56,105.65,102.33
2012-11-16,104.26,101.6,104.74,101.6
2012-11-15,103.62,104.44,105.18,102.99
2012-11-14,105.23,104.13,106.09,103.71
2012-11-13,102.01,105.28,105.43,101.56
2012-11-12,103.04,102.55,103.34,101.93
2012-11-09,104.47,103.17,104.59,100.72
2012-11-08,105.1,104.5,105.69,103.91
2012-11-07,108.38,104.44,109.14,104.4
2012-11-06,106.37,107.37,107.55,106.09
2012-11-05,107.15,106.13,107.15,105.76
2012-11-02,107.54,107.93,108.78,106.75
2012-11-01,105.97,107.48,108.03,105.43
2012-10-31,106.37,106.08,107.81,106.08
2012-10-30,104.56,106.43,106.43,104.56
2012-10-29,105.76,104.36,105.76,103.81
2012-10-26,105.8,105.9,106.32,103.76
2012-10-25,107.4,106.3,108.65,106.17
2012-10-24,107.33,107.57,107.99,105.36
2012-10-23,109.18,107.11,109.5,106.34
2012-10-22,108.99,109.17,110.44,107.97
2012-10-19,112.15,109.03,112.18,108.65
2012-10-18,112.21,112.49,112.81,110.87
2012-10-17,110.21,112.4,112.4,109.72
2012-10-16,105.97,109.75,109.75,105.97
2012-10-15,104.1,105.23,105.9,104.1
2012-10-12,105.07,104.17,106.65,104.17
2012-10-11,102.26,105.27,105.83,101.23
2012-10-10,103.49,102.55,104.01,102.35
2012-10-09,105.47,103.7,105.62,103.63
2012-10-08,106.56,105.3,106.56,105.3
2012-10-05,104.53,107.34,107.58,104.53
2012-10-04,104.14,104.38,105.08,103.58
2012-10-03,103.51,103.84,104.74,102.98
2012-10-02,103.18,103.91,105.38,102.42
2012-10-01,101.39,103.91,104.14,101.34
2012-09-28,104.34,101.56,105.13,101.15
2012-09-27,103.42,103.79,104.64,102.38
2012-09-26,108.09,103.03,108.09,102.6
2012-09-25,107.41,108.64,108.96,106.72
2012-09-24,108.6,107.6,108.6,106.65
2012-09-21,106.76,109.05,109.05,106.31
2012-09-20,107.75,106.5,108.31,104.95
2012-09-19,108.86,108.64,109.98,107.05
2012-09-18,111.53,108.6,111.53,108.12
2012-09-17,111.58,111.86,112.13,110.2
2012-09-14,109.76,112.04,112.67,109.76
2012-09-13,110.71,108.6,110.85,107.39
2012-09-12,109.89,110.95,112.69,109.4
2012-09-11,107.41,109.64,109.64,105.26
2012-09-10,107.26,107.62,108.48,106.6
2012-09-07,105.33,107.3,108.96,105.33
2012-09-06,98.94,104.37,104.53,98.89
2012-09-05,97.69,98.53,99.13,96.64
2012-09-04,98.18,97.83,99.2,97.53
2012-09-03,97.29,98.22,98.22,96.91
2012-08-31,93.83,98.07,98.07,93.49
2012-08-30,95.49,93.94,95.69,93.52
2012-08-29,96.21,95.66,96.59,94.99
2012-08-28,96.56,96.04,97.05,95.25
2012-08-27,95.12,96.74,97.12,94.46
2012-08-24,95.22,95.12,95.39,93.23
2012-08-23,97.22,95.58,98.29,93.93
2012-08-22,97.55,96.4,98.34,96.38
2012-08-21,95.55,97.88,98.16,95.4
2012-08-20,96.86,95.29,98.06,93.75
2012-08-17,95.19,96.81,96.81,95.19
2012-08-16,91.48,94.63,94.64,90.96
2012-08-15,90.92,91.27,91.6,90.67
2012-08-14,90.81,91.15,91.64,90.55
2012-08-13,90.28,90.55,91.55,89.74
2012-08-10,90.71,90.33,90.96,89.28
2012-08-09,91.59,91.18,92.5,89.92
2012-08-08,90.68,91.15,91.35,89.13
2012-08-07,88.5,90.93,90.93,87.64
2012-08-06,86.46,88.82,89.64,86.05
2012-08-03,80.37,86.44,86.44,79.11
2012-08-02,85.74,79.82,87.78,79.72
2012-08-01,84.64,85.25,85.84,84.02
2012-07-31,86.24,85.12,86.93,83.95
2012-07-30,83.25,86.29,86.53,83.04
2012-07-27,80.34,83.06,83.06,78.16
2012-07-26,73.53,79.64,79.64,73.32
2012-07-25,72.71,73.38,74.56,72.53
2012-07-24,75.29,73.06,75.73,72.98
2012-07-23,75.97,75.18,75.97,72.0
2012-07-20,81.79,76.89,81.89,76.72
2012-07-19,81.55,81.89,82.11,80.53
2012-07-18,81.11,81.26,81.49,79.82
2012-07-17,81.41,80.8,82.35,80.43
2012-07-16,82.7,81.27,82.85,80.77
2012-07-13,83.12,82.76,83.16,81.45
2012-07-12,84.31,83.23,85.16,82.54
2012-07-11,83.48,84.94,85.64,83.27
2012-07-10,84.42,84.03,86.11,83.5
2012-07-09,84.37,84.23,85.38,82.73
2012-07-06,87.42,84.54,87.6,84.54
2012-07-05,91.35,88.36,92.4,87.24
2012-07-04,91.9,91.34,92.07,90.52
2012-07-03,91.42,92.09,92.29,91.09
2012-07-02,90.11,91.24,92.19,89.44
2012-06-29,83.83,90.0,90.0,83.83
2012-06-28,83.75,82.95,83.96,81.6
2012-06-27,81.39,83.59,83.59,81.25
2012-06-26,82.63,81.21,84.08,80.88
2012-06-25,86.75,82.48,86.75,82.47
2012-06-22,86.11,87.03,89.19,85.18
2012-06-21,86.3,86.57,88.9,85.19
2012-06-20,84.9,86.69,86.88,84.46
2012-06-19,82.42,84.71,84.88,80.39
2012-06-18,87.55,82.31,84.36,82.05
2012-06-15,84.47,85.62,86.0,84.29
2012-06-14,82.62,83.99,84.03,81.59
